year,id,date
1981/82,86,1981-12-31 00:00:00
1981/82,72,1981-12-31 00:00:00
1981/82,37,1981-12-31 00:00:00
1981/82,12,1981-12-31 00:00:00
1981/82,24,1981-12-31 00:00:00
1981/82,121,1981-12-31 00:00:00
1981/82,142,1981-12-31 00:00:00
1981/82,149,1981-12-31 00:00:00
1981/82,112,1981-12-31 00:00:00
1981/82,102,1981-12-31 00:00:00
1981/82,5,1981-12-31 00:00:00
1981/82,100,1981-12-31 00:00:00
1981/82,4,1981-12-31 00:00:00
1981/82,89,1981-12-31 00:00:00
1981/82,125,1981-12-31 00:00:00
1981/82,47,1981-12-31 00:00:00
1981/82,161,1981-12-31 00:00:00
1981/82,73,1981-12-31 00:00:00
1981/82,25,1981-12-31 00:00:00
1981/82,81,1981-12-31 00:00:00
1981/82,21,1981-12-31 00:00:00
1981/82,46,1981-12-31 00:00:00
1981/82,168,1981-12-31 00:00:00
1981/82,51,1981-12-31 00:00:00
1981/82,95,1981-12-31 00:00:00
1981/82,111,1981-12-31 00:00:00
1981/82,3,1981-12-31 00:00:00
1981/82,43,1981-12-31 00:00:00
1981/82,104,1981-12-31 00:00:00
1981/82,62,1981-12-31 00:00:00
1981/82,22,1981-12-31 00:00:00
1981/82,110,1981-12-31 00:00:00
1981/82,88,1981-12-31 00:00:00
1981/82,148,1981-12-31 00:00:00
1981/82,66,1981-12-31 00:00:00
1981/82,10,1981-12-31 00:00:00
1981/82,170,1981-12-31 00:00:00
1981/82,54,1981-12-31 00:00:00
1981/82,114,1981-12-31 00:00:00
1981/82,160,1981-12-31 00:00:00
1981/82,136,1981-12-31 00:00:00
1981/82,74,1981-12-31 00:00:00
1981/82,38,1981-12-31 00:00:00
1981/82,139,1981-12-31 00:00:00
1981/82,113,1981-12-31 00:00:00
1981/82,120,1981-12-31 00:00:00
1981/82,82,1981-12-31 00:00:00
1981/82,61,1981-12-31 00:00:00
1981/82,152,1981-12-31 00:00:00
1981/82,34,1981-12-31 00:00:00
1981/82,1,1981-12-31 00:00:00
1981/82,157,1981-12-31 00:00:00
1981/82,153,1981-12-31 00:00:00
1981/82,20,1981-12-31 00:00:00
1981/82,31,1981-12-31 00:00:00
1981/82,49,1981-12-31 00:00:00
1981/82,166,1981-12-31 00:00:00
1981/82,159,1981-12-31 00:00:00
1981/82,75,1981-12-31 00:00:00
1981/82,117,1981-12-31 00:00:00
1981/82,57,1981-12-31 00:00:00
1981/82,11,1981-12-31 00:00:00
1981/82,19,1981-12-31 00:00:00
1981/82,131,1981-12-31 00:00:00
1981/82,106,1981-12-31 00:00:00
1981/82,109,1981-12-31 00:00:00
1981/82,130,1981-12-31 00:00:00
1981/82,93,1981-12-31 00:00:00
1981/82,60,1981-12-31 00:00:00
1981/82,18,1981-12-31 00:00:00
1981/82,70,1981-12-31 00:00:00
1981/82,45,1981-12-31 00:00:00
1981/82,40,1981-12-31 00:00:00
1981/82,71,1981-12-31 00:00:00
1981/82,141,1981-12-31 00:00:00
1981/82,23,1981-12-31 00:00:00
1981/82,50,1981-12-31 00:00:00
1981/82,77,1981-12-31 00:00:00
1981/82,98,1981-12-31 00:00:00
1981/82,133,1981-12-31 00:00:00
1981/82,138,1981-12-31 00:00:00
1981/82,135,1981-12-31 00:00:00
1981/82,91,1981-12-31 00:00:00
1981/82,64,1981-12-31 00:00:00
1981/82,94,1981-12-31 00:00:00
1981/82,164,1981-12-31 00:00:00
1981/82,123,1981-12-31 00:00:00
1981/82,78,1981-12-31 00:00:00
1981/82,7,1981-12-31 00:00:00
1981/82,26,1981-12-31 00:00:00
1981/82,96,1981-12-31 00:00:00
1981/82,165,1981-12-31 00:00:00
1981/82,118,1981-12-31 00:00:00
1981/82,154,1981-12-31 00:00:00
1981/82,150,1981-12-31 00:00:00
1981/82,65,1981-12-31 00:00:00
1981/82,134,1981-12-31 00:00:00
1981/82,97,1981-12-31 00:00:00
1981/82,144,1981-12-31 00:00:00
1981/82,79,1981-12-31 00:00:00
1981/82,16,1981-12-31 00:00:00
1981/82,29,1981-12-31 00:00:00
1981/82,128,1981-12-31 00:00:00
1981/82,44,1981-12-31 00:00:00
1981/82,84,1981-12-31 00:00:00
1981/82,36,1981-12-31 00:00:00
1981/82,8,1981-12-31 00:00:00
1981/82,140,1981-12-31 00:00:00
1981/82,28,1981-12-31 00:00:00
1981/82,137,1981-12-31 00:00:00
1981/82,156,1981-12-31 00:00:00
1981/82,13,1981-12-31 00:00:00
1981/82,17,1981-12-31 00:00:00
1981/82,53,1981-12-31 00:00:00
1981/82,35,1981-12-31 00:00:00
1981/82,119,1981-12-31 00:00:00
1981/82,56,1981-12-31 00:00:00
1981/82,90,1981-12-31 00:00:00
1981/82,99,1981-12-31 00:00:00
1981/82,42,1981-12-31 00:00:00
1981/82,108,1981-12-31 00:00:00
1981/82,6,1981-12-31 00:00:00
1981/82,116,1981-12-31 00:00:00
1981/82,103,1981-12-31 00:00:00
1981/82,76,1981-12-31 00:00:00
1981/82,15,1981-12-31 00:00:00
1981/82,167,1981-12-31 00:00:00
1981/82,143,1981-12-31 00:00:00
1981/82,169,1981-12-31 00:00:00
1981/82,27,1981-12-31 00:00:00
1981/82,87,1981-12-31 00:00:00
1981/82,127,1981-12-31 00:00:00
1981/82,68,1981-12-31 00:00:00
1981/82,126,1981-12-31 00:00:00
1981/82,155,1981-12-31 00:00:00
1981/82,9,1981-12-31 00:00:00
1981/82,129,1981-12-31 00:00:00
1981/82,30,1981-12-31 00:00:00
1981/82,83,1981-12-31 00:00:00
1981/82,59,1981-12-31 00:00:00
1981/82,107,1981-12-31 00:00:00
1982/83,122,1982-12-31 00:00:00
1982/83,111,1982-12-31 00:00:00
1982/83,147,1982-12-31 00:00:00
1982/83,23,1982-12-31 00:00:00
1982/83,113,1982-12-31 00:00:00
1982/83,167,1982-12-31 00:00:00
1982/83,57,1982-12-31 00:00:00
1982/83,20,1982-12-31 00:00:00
1982/83,62,1982-12-31 00:00:00
1982/83,94,1982-12-31 00:00:00
1982/83,54,1982-12-31 00:00:00
1982/83,166,1982-12-31 00:00:00
1982/83,104,1982-12-31 00:00:00
1982/83,130,1982-12-31 00:00:00
1982/83,18,1982-12-31 00:00:00
1982/83,95,1982-12-31 00:00:00
1982/83,149,1982-12-31 00:00:00
1982/83,99,1982-12-31 00:00:00
1982/83,128,1982-12-31 00:00:00
1982/83,108,1982-12-31 00:00:00
1982/83,105,1982-12-31 00:00:00
1982/83,2,1982-12-31 00:00:00
1982/83,60,1982-12-31 00:00:00
1982/83,58,1982-12-31 00:00:00
1982/83,37,1982-12-31 00:00:00
1982/83,83,1982-12-31 00:00:00
1982/83,16,1982-12-31 00:00:00
1982/83,43,1982-12-31 00:00:00
1982/83,55,1982-12-31 00:00:00
1982/83,17,1982-12-31 00:00:00
1982/83,146,1982-12-31 00:00:00
1982/83,164,1982-12-31 00:00:00
1982/83,124,1982-12-31 00:00:00
1982/83,56,1982-12-31 00:00:00
1982/83,78,1982-12-31 00:00:00
1982/83,127,1982-12-31 00:00:00
1982/83,152,1982-12-31 00:00:00
1982/83,109,1982-12-31 00:00:00
1982/83,98,1982-12-31 00:00:00
1982/83,61,1982-12-31 00:00:00
1982/83,112,1982-12-31 00:00:00
1982/83,82,1982-12-31 00:00:00
1982/83,76,1982-12-31 00:00:00
1982/83,97,1982-12-31 00:00:00
1982/83,131,1982-12-31 00:00:00
1982/83,35,1982-12-31 00:00:00
1982/83,14,1982-12-31 00:00:00
1982/83,125,1982-12-31 00:00:00
1982/83,1,1982-12-31 00:00:00
1982/83,21,1982-12-31 00:00:00
1982/83,22,1982-12-31 00:00:00
1982/83,150,1982-12-31 00:00:00
1982/83,3,1982-12-31 00:00:00
1982/83,77,1982-12-31 00:00:00
1982/83,81,1982-12-31 00:00:00
1982/83,63,1982-12-31 00:00:00
1982/83,110,1982-12-31 00:00:00
1982/83,38,1982-12-31 00:00:00
1982/83,59,1982-12-31 00:00:00
1982/83,74,1982-12-31 00:00:00
1982/83,36,1982-12-31 00:00:00
1982/83,34,1982-12-31 00:00:00
1982/83,80,1982-12-31 00:00:00
1982/83,5,1982-12-31 00:00:00
1982/83,129,1982-12-31 00:00:00
1982/83,79,1982-12-31 00:00:00
1982/83,165,1982-12-31 00:00:00
1982/83,132,1982-12-31 00:00:00
1982/83,40,1982-12-31 00:00:00
1982/83,148,1982-12-31 00:00:00
1982/83,145,1982-12-31 00:00:00
1982/83,41,1982-12-31 00:00:00
1982/83,133,1982-12-31 00:00:00
1982/83,144,1982-12-31 00:00:00
1982/83,107,1982-12-31 00:00:00
1982/83,96,1982-12-31 00:00:00
1982/83,126,1982-12-31 00:00:00
1982/83,85,1982-12-31 00:00:00
1982/83,15,1982-12-31 00:00:00
1982/83,153,1982-12-31 00:00:00
1982/83,75,1982-12-31 00:00:00
1982/83,42,1982-12-31 00:00:00
1982/83,39,1982-12-31 00:00:00
1982/83,84,1982-12-31 00:00:00
1982/83,103,1982-12-31 00:00:00
1982/83,73,1982-12-31 00:00:00
1982/83,102,1982-12-31 00:00:00
1982/83,24,1982-12-31 00:00:00
1982/83,32,1982-12-31 00:00:00
1982/83,65,1982-12-31 00:00:00
1982/83,154,1982-12-31 00:00:00
1982/83,118,1982-12-31 00:00:00
1982/83,142,1982-12-31 00:00:00
1982/83,64,1982-12-31 00:00:00
1982/83,33,1982-12-31 00:00:00
1982/83,71,1982-12-31 00:00:00
1982/83,25,1982-12-31 00:00:00
1982/83,117,1982-12-31 00:00:00
1982/83,19,1982-12-31 00:00:00
1982/83,26,1982-12-31 00:00:00
1982/83,116,1982-12-31 00:00:00
1982/83,139,1982-12-31 00:00:00
1982/83,163,1982-12-31 00:00:00
1982/83,30,1982-12-31 00:00:00
1982/83,8,1982-12-31 00:00:00
1982/83,141,1982-12-31 00:00:00
1982/83,67,1982-12-31 00:00:00
1982/83,88,1982-12-31 00:00:00
1982/83,157,1982-12-31 00:00:00
1982/83,48,1982-12-31 00:00:00
1982/83,100,1982-12-31 00:00:00
1982/83,72,1982-12-31 00:00:00
1982/83,10,1982-12-31 00:00:00
1982/83,12,1982-12-31 00:00:00
1982/83,140,1982-12-31 00:00:00
1982/83,45,1982-12-31 00:00:00
1982/83,53,1982-12-31 00:00:00
1982/83,46,1982-12-31 00:00:00
1982/83,159,1982-12-31 00:00:00
1982/83,160,1982-12-31 00:00:00
1982/83,11,1982-12-31 00:00:00
1982/83,90,1982-12-31 00:00:00
1982/83,137,1982-12-31 00:00:00
1982/83,66,1982-12-31 00:00:00
1982/83,28,1982-12-31 00:00:00
1982/83,89,1982-12-31 00:00:00
1982/83,9,1982-12-31 00:00:00
1982/83,155,1982-12-31 00:00:00
1982/83,6,1982-12-31 00:00:00
1982/83,31,1982-12-31 00:00:00
1982/83,138,1982-12-31 00:00:00
1982/83,27,1982-12-31 00:00:00
1982/83,69,1982-12-31 00:00:00
1982/83,50,1982-12-31 00:00:00
1982/83,86,1982-12-31 00:00:00
1982/83,70,1982-12-31 00:00:00
1982/83,101,1982-12-31 00:00:00
1982/83,114,1982-12-31 00:00:00
1982/83,49,1982-12-31 00:00:00
1982/83,156,1982-12-31 00:00:00
1982/83,143,1982-12-31 00:00:00
1982/83,121,1982-12-31 00:00:00
1982/83,106,1982-12-31 00:00:00
1982/83,115,1982-12-31 00:00:00
1982/83,93,1982-12-31 00:00:00
1982/83,91,1982-12-31 00:00:00
1982/83,136,1982-12-31 00:00:00
1982/83,120,1982-12-31 00:00:00
1982/83,123,1982-12-31 00:00:00
1982/83,134,1982-12-31 00:00:00
1982/83,135,1982-12-31 00:00:00
1982/83,51,1982-12-31 00:00:00
1982/83,52,1982-12-31 00:00:00
1982/83,13,1982-12-31 00:00:00
1982/83,29,1982-12-31 00:00:00
1982/83,47,1982-12-31 00:00:00
1982/83,92,1982-12-31 00:00:00
1982/83,44,1982-12-31 00:00:00
1982/83,7,1982-12-31 00:00:00
1982/83,151,1982-12-31 00:00:00
1982/83,68,1982-12-31 00:00:00
1982/83,87,1982-12-31 00:00:00
1982/83,162,1982-12-31 00:00:00
1982/83,161,1982-12-31 00:00:00
1982/83,119,1982-12-31 00:00:00
1982/83,158,1982-12-31 00:00:00
1982/83,4,1982-12-31 00:00:00
1983/84,119,1983-12-31 00:00:00
1983/84,157,1983-12-31 00:00:00
1983/84,69,1983-12-31 00:00:00
1983/84,97,1983-12-31 00:00:00
1983/84,21,1983-12-31 00:00:00
1983/84,106,1983-12-31 00:00:00
1983/84,86,1983-12-31 00:00:00
1983/84,52,1983-12-31 00:00:00
1983/84,27,1983-12-31 00:00:00
1983/84,144,1983-12-31 00:00:00
1983/84,118,1983-12-31 00:00:00
1983/84,60,1983-12-31 00:00:00
1983/84,134,1983-12-31 00:00:00
1983/84,138,1983-12-31 00:00:00
1983/84,80,1983-12-31 00:00:00
1983/84,108,1983-12-31 00:00:00
1983/84,81,1983-12-31 00:00:00
1983/84,151,1983-12-31 00:00:00
1983/84,78,1983-12-31 00:00:00
1983/84,39,1983-12-31 00:00:00
1983/84,92,1983-12-31 00:00:00
1983/84,49,1983-12-31 00:00:00
1983/84,82,1983-12-31 00:00:00
1983/84,163,1983-12-31 00:00:00
1983/84,37,1983-12-31 00:00:00
1983/84,124,1983-12-31 00:00:00
1983/84,70,1983-12-31 00:00:00
1983/84,139,1983-12-31 00:00:00
1983/84,165,1983-12-31 00:00:00
1983/84,54,1983-12-31 00:00:00
1983/84,44,1983-12-31 00:00:00
1983/84,15,1983-12-31 00:00:00
1983/84,147,1983-12-31 00:00:00
1983/84,141,1983-12-31 00:00:00
1983/84,98,1983-12-31 00:00:00
1983/84,150,1983-12-31 00:00:00
1983/84,20,1983-12-31 00:00:00
1983/84,13,1983-12-31 00:00:00
1983/84,4,1983-12-31 00:00:00
1983/84,53,1983-12-31 00:00:00
1983/84,62,1983-12-31 00:00:00
1983/84,107,1983-12-31 00:00:00
1983/84,46,1983-12-31 00:00:00
1983/84,112,1983-12-31 00:00:00
1983/84,84,1983-12-31 00:00:00
1983/84,162,1983-12-31 00:00:00
1983/84,159,1983-12-31 00:00:00
1983/84,136,1983-12-31 00:00:00
1983/84,11,1983-12-31 00:00:00
1983/84,145,1983-12-31 00:00:00
1983/84,77,1983-12-31 00:00:00
1983/84,168,1983-12-31 00:00:00
1983/84,110,1983-12-31 00:00:00
1983/84,127,1983-12-31 00:00:00
1983/84,100,1983-12-31 00:00:00
1983/84,89,1983-12-31 00:00:00
1983/84,28,1983-12-31 00:00:00
1983/84,158,1983-12-31 00:00:00
1983/84,122,1983-12-31 00:00:00
1983/84,76,1983-12-31 00:00:00
1983/84,99,1983-12-31 00:00:00
1983/84,66,1983-12-31 00:00:00
1983/84,132,1983-12-31 00:00:00
1983/84,116,1983-12-31 00:00:00
1983/84,42,1983-12-31 00:00:00
1983/84,90,1983-12-31 00:00:00
1983/84,6,1983-12-31 00:00:00
1983/84,123,1983-12-31 00:00:00
1983/84,31,1983-12-31 00:00:00
1983/84,73,1983-12-31 00:00:00
1983/84,149,1983-12-31 00:00:00
1983/84,38,1983-12-31 00:00:00
1983/84,114,1983-12-31 00:00:00
1983/84,59,1983-12-31 00:00:00
1983/84,137,1983-12-31 00:00:00
1983/84,63,1983-12-31 00:00:00
1983/84,164,1983-12-31 00:00:00
1983/84,30,1983-12-31 00:00:00
1983/84,143,1983-12-31 00:00:00
1983/84,40,1983-12-31 00:00:00
1983/84,17,1983-12-31 00:00:00
1983/84,72,1983-12-31 00:00:00
1983/84,126,1983-12-31 00:00:00
1983/84,51,1983-12-31 00:00:00
1983/84,14,1983-12-31 00:00:00
1983/84,105,1983-12-31 00:00:00
1983/84,140,1983-12-31 00:00:00
1983/84,26,1983-12-31 00:00:00
1983/84,2,1983-12-31 00:00:00
1983/84,1,1983-12-31 00:00:00
1983/84,133,1983-12-31 00:00:00
1983/84,160,1983-12-31 00:00:00
1983/84,10,1983-12-31 00:00:00
1983/84,5,1983-12-31 00:00:00
1983/84,68,1983-12-31 00:00:00
1983/84,75,1983-12-31 00:00:00
1983/84,155,1983-12-31 00:00:00
1983/84,121,1983-12-31 00:00:00
1983/84,87,1983-12-31 00:00:00
1983/84,67,1983-12-31 00:00:00
1983/84,48,1983-12-31 00:00:00
1983/84,22,1983-12-31 00:00:00
1983/84,56,1983-12-31 00:00:00
1983/84,113,1983-12-31 00:00:00
1983/84,88,1983-12-31 00:00:00
1983/84,47,1983-12-31 00:00:00
1983/84,95,1983-12-31 00:00:00
1983/84,34,1983-12-31 00:00:00
1983/84,102,1983-12-31 00:00:00
1983/84,129,1983-12-31 00:00:00
1983/84,29,1983-12-31 00:00:00
1983/84,25,1983-12-31 00:00:00
1983/84,131,1983-12-31 00:00:00
1983/84,103,1983-12-31 00:00:00
1983/84,65,1983-12-31 00:00:00
1983/84,57,1983-12-31 00:00:00
1983/84,79,1983-12-31 00:00:00
1983/84,9,1983-12-31 00:00:00
1983/84,96,1983-12-31 00:00:00
1983/84,91,1983-12-31 00:00:00
1983/84,32,1983-12-31 00:00:00
1983/84,166,1983-12-31 00:00:00
1983/84,154,1983-12-31 00:00:00
1983/84,8,1983-12-31 00:00:00
1983/84,94,1983-12-31 00:00:00
1983/84,83,1983-12-31 00:00:00
1983/84,170,1983-12-31 00:00:00
1983/84,24,1983-12-31 00:00:00
1983/84,148,1983-12-31 00:00:00
1983/84,142,1983-12-31 00:00:00
1983/84,156,1983-12-31 00:00:00
1983/84,64,1983-12-31 00:00:00
1983/84,16,1983-12-31 00:00:00
1983/84,125,1983-12-31 00:00:00
1983/84,71,1983-12-31 00:00:00
1983/84,3,1983-12-31 00:00:00
1983/84,117,1983-12-31 00:00:00
1983/84,43,1983-12-31 00:00:00
1983/84,36,1983-12-31 00:00:00
1983/84,109,1983-12-31 00:00:00
1983/84,33,1983-12-31 00:00:00
1983/84,18,1983-12-31 00:00:00
1983/84,55,1983-12-31 00:00:00
1983/84,101,1983-12-31 00:00:00
1983/84,41,1983-12-31 00:00:00
1983/84,115,1983-12-31 00:00:00
1983/84,130,1983-12-31 00:00:00
1983/84,152,1983-12-31 00:00:00
1983/84,167,1983-12-31 00:00:00
1983/84,35,1983-12-31 00:00:00
1983/84,58,1983-12-31 00:00:00
1983/84,74,1983-12-31 00:00:00
1983/84,19,1983-12-31 00:00:00
1983/84,104,1983-12-31 00:00:00
1983/84,12,1983-12-31 00:00:00
1983/84,146,1983-12-31 00:00:00
1983/84,61,1983-12-31 00:00:00
1983/84,120,1983-12-31 00:00:00
1983/84,169,1983-12-31 00:00:00
1983/84,7,1983-12-31 00:00:00
1983/84,161,1983-12-31 00:00:00
1983/84,111,1983-12-31 00:00:00
1983/84,153,1983-12-31 00:00:00
1983/84,23,1983-12-31 00:00:00
1983/84,50,1983-12-31 00:00:00
1983/84,128,1983-12-31 00:00:00
1983/84,93,1983-12-31 00:00:00
1983/84,135,1983-12-31 00:00:00
1983/84,85,1983-12-31 00:00:00
1983/84,45,1983-12-31 00:00:00
1984/85,152,1984-12-31 00:00:00
1984/85,32,1984-12-31 00:00:00
1984/85,143,1984-12-31 00:00:00
1984/85,104,1984-12-31 00:00:00
1984/85,42,1984-12-31 00:00:00
1984/85,2,1984-12-31 00:00:00
1984/85,27,1984-12-31 00:00:00
1984/85,96,1984-12-31 00:00:00
1984/85,1,1984-12-31 00:00:00
1984/85,57,1984-12-31 00:00:00
1984/85,23,1984-12-31 00:00:00
1984/85,29,1984-12-31 00:00:00
1984/85,129,1984-12-31 00:00:00
1984/85,161,1984-12-31 00:00:00
1984/85,20,1984-12-31 00:00:00
1984/85,78,1984-12-31 00:00:00
1984/85,12,1984-12-31 00:00:00
1984/85,51,1984-12-31 00:00:00
1984/85,160,1984-12-31 00:00:00
1984/85,103,1984-12-31 00:00:00
1984/85,17,1984-12-31 00:00:00
1984/85,113,1984-12-31 00:00:00
1984/85,26,1984-12-31 00:00:00
1984/85,108,1984-12-31 00:00:00
1984/85,75,1984-12-31 00:00:00
1984/85,163,1984-12-31 00:00:00
1984/85,33,1984-12-31 00:00:00
1984/85,3,1984-12-31 00:00:00
1984/85,162,1984-12-31 00:00:00
1984/85,41,1984-12-31 00:00:00
1984/85,7,1984-12-31 00:00:00
1984/85,167,1984-12-31 00:00:00
1984/85,30,1984-12-31 00:00:00
1984/85,19,1984-12-31 00:00:00
1984/85,82,1984-12-31 00:00:00
1984/85,151,1984-12-31 00:00:00
1984/85,95,1984-12-31 00:00:00
1984/85,158,1984-12-31 00:00:00
1984/85,101,1984-12-31 00:00:00
1984/85,157,1984-12-31 00:00:00
1984/85,72,1984-12-31 00:00:00
1984/85,34,1984-12-31 00:00:00
1984/85,8,1984-12-31 00:00:00
1984/85,83,1984-12-31 00:00:00
1984/85,38,1984-12-31 00:00:00
1984/85,11,1984-12-31 00:00:00
1984/85,146,1984-12-31 00:00:00
1984/85,150,1984-12-31 00:00:00
1984/85,52,1984-12-31 00:00:00
1984/85,138,1984-12-31 00:00:00
1984/85,46,1984-12-31 00:00:00
1984/85,126,1984-12-31 00:00:00
1984/85,94,1984-12-31 00:00:00
1984/85,58,1984-12-31 00:00:00
1984/85,145,1984-12-31 00:00:00
1984/85,54,1984-12-31 00:00:00
1984/85,59,1984-12-31 00:00:00
1984/85,36,1984-12-31 00:00:00
1984/85,148,1984-12-31 00:00:00
1984/85,137,1984-12-31 00:00:00
1984/85,63,1984-12-31 00:00:00
1984/85,134,1984-12-31 00:00:00
1984/85,45,1984-12-31 00:00:00
1984/85,168,1984-12-31 00:00:00
1984/85,43,1984-12-31 00:00:00
1984/85,16,1984-12-31 00:00:00
1984/85,89,1984-12-31 00:00:00
1984/85,120,1984-12-31 00:00:00
1984/85,159,1984-12-31 00:00:00
1984/85,131,1984-12-31 00:00:00
1984/85,71,1984-12-31 00:00:00
1984/85,90,1984-12-31 00:00:00
1984/85,10,1984-12-31 00:00:00
1984/85,13,1984-12-31 00:00:00
1984/85,24,1984-12-31 00:00:00
1984/85,105,1984-12-31 00:00:00
1984/85,165,1984-12-31 00:00:00
1984/85,140,1984-12-31 00:00:00
1984/85,5,1984-12-31 00:00:00
1984/85,44,1984-12-31 00:00:00
1984/85,21,1984-12-31 00:00:00
1984/85,118,1984-12-31 00:00:00
1984/85,141,1984-12-31 00:00:00
1984/85,66,1984-12-31 00:00:00
1984/85,87,1984-12-31 00:00:00
1984/85,135,1984-12-31 00:00:00
1984/85,60,1984-12-31 00:00:00
1984/85,97,1984-12-31 00:00:00
1984/85,112,1984-12-31 00:00:00
1984/85,76,1984-12-31 00:00:00
1984/85,49,1984-12-31 00:00:00
1984/85,85,1984-12-31 00:00:00
1984/85,15,1984-12-31 00:00:00
1984/85,31,1984-12-31 00:00:00
1984/85,48,1984-12-31 00:00:00
1984/85,115,1984-12-31 00:00:00
1984/85,116,1984-12-31 00:00:00
1984/85,68,1984-12-31 00:00:00
1984/85,119,1984-12-31 00:00:00
1984/85,92,1984-12-31 00:00:00
1984/85,121,1984-12-31 00:00:00
1984/85,67,1984-12-31 00:00:00
1984/85,122,1984-12-31 00:00:00
1984/85,127,1984-12-31 00:00:00
1984/85,107,1984-12-31 00:00:00
1984/85,81,1984-12-31 00:00:00
1984/85,53,1984-12-31 00:00:00
1984/85,91,1984-12-31 00:00:00
1984/85,73,1984-12-31 00:00:00
1984/85,74,1984-12-31 00:00:00
1984/85,142,1984-12-31 00:00:00
1984/85,86,1984-12-31 00:00:00
1984/85,149,1984-12-31 00:00:00
1984/85,144,1984-12-31 00:00:00
1984/85,110,1984-12-31 00:00:00
1984/85,35,1984-12-31 00:00:00
1984/85,56,1984-12-31 00:00:00
1984/85,61,1984-12-31 00:00:00
1984/85,80,1984-12-31 00:00:00
1984/85,125,1984-12-31 00:00:00
1984/85,106,1984-12-31 00:00:00
1984/85,166,1984-12-31 00:00:00
1984/85,102,1984-12-31 00:00:00
1984/85,132,1984-12-31 00:00:00
1984/85,6,1984-12-31 00:00:00
1984/85,128,1984-12-31 00:00:00
1984/85,37,1984-12-31 00:00:00
1984/85,93,1984-12-31 00:00:00
1984/85,70,1984-12-31 00:00:00
1984/85,18,1984-12-31 00:00:00
1984/85,136,1984-12-31 00:00:00
1984/85,100,1984-12-31 00:00:00
1984/85,64,1984-12-31 00:00:00
1984/85,154,1984-12-31 00:00:00
1984/85,9,1984-12-31 00:00:00
1984/85,111,1984-12-31 00:00:00
1984/85,130,1984-12-31 00:00:00
1984/85,69,1984-12-31 00:00:00
1984/85,79,1984-12-31 00:00:00
1984/85,156,1984-12-31 00:00:00
1984/85,123,1984-12-31 00:00:00
1984/85,114,1984-12-31 00:00:00
1984/85,133,1984-12-31 00:00:00
1984/85,155,1984-12-31 00:00:00
1984/85,117,1984-12-31 00:00:00
1984/85,99,1984-12-31 00:00:00
1984/85,153,1984-12-31 00:00:00
1984/85,55,1984-12-31 00:00:00
1984/85,47,1984-12-31 00:00:00
1984/85,40,1984-12-31 00:00:00
1984/85,65,1984-12-31 00:00:00
1984/85,139,1984-12-31 00:00:00
1984/85,50,1984-12-31 00:00:00
1984/85,25,1984-12-31 00:00:00
1984/85,98,1984-12-31 00:00:00
1984/85,62,1984-12-31 00:00:00
1984/85,88,1984-12-31 00:00:00
1984/85,14,1984-12-31 00:00:00
1984/85,39,1984-12-31 00:00:00
1984/85,124,1984-12-31 00:00:00
1984/85,164,1984-12-31 00:00:00
1984/85,109,1984-12-31 00:00:00
1984/85,84,1984-12-31 00:00:00
1984/85,22,1984-12-31 00:00:00
1984/85,169,1984-12-31 00:00:00
1984/85,77,1984-12-31 00:00:00
1984/85,28,1984-12-31 00:00:00
1984/85,147,1984-12-31 00:00:00
1984/85,4,1984-12-31 00:00:00
1985/86,136,1985-12-31 00:00:00
1985/86,154,1985-12-31 00:00:00
1985/86,148,1985-12-31 00:00:00
1985/86,43,1985-12-31 00:00:00
1985/86,104,1985-12-31 00:00:00
1985/86,63,1985-12-31 00:00:00
1985/86,115,1985-12-31 00:00:00
1985/86,121,1985-12-31 00:00:00
1985/86,22,1985-12-31 00:00:00
1985/86,89,1985-12-31 00:00:00
1985/86,25,1985-12-31 00:00:00
1985/86,140,1985-12-31 00:00:00
1985/86,14,1985-12-31 00:00:00
1985/86,111,1985-12-31 00:00:00
1985/86,144,1985-12-31 00:00:00
1985/86,151,1985-12-31 00:00:00
1985/86,159,1985-12-31 00:00:00
1985/86,165,1985-12-31 00:00:00
1985/86,26,1985-12-31 00:00:00
1985/86,61,1985-12-31 00:00:00
1985/86,48,1985-12-31 00:00:00
1985/86,142,1985-12-31 00:00:00
1985/86,122,1985-12-31 00:00:00
1985/86,51,1985-12-31 00:00:00
1985/86,77,1985-12-31 00:00:00
1985/86,37,1985-12-31 00:00:00
1985/86,117,1985-12-31 00:00:00
1985/86,135,1985-12-31 00:00:00
1985/86,31,1985-12-31 00:00:00
1985/86,40,1985-12-31 00:00:00
1985/86,69,1985-12-31 00:00:00
1985/86,75,1985-12-31 00:00:00
1985/86,98,1985-12-31 00:00:00
1985/86,114,1985-12-31 00:00:00
1985/86,110,1985-12-31 00:00:00
1985/86,42,1985-12-31 00:00:00
1985/86,120,1985-12-31 00:00:00
1985/86,86,1985-12-31 00:00:00
1985/86,33,1985-12-31 00:00:00
1985/86,156,1985-12-31 00:00:00
1985/86,164,1985-12-31 00:00:00
1985/86,15,1985-12-31 00:00:00
1985/86,17,1985-12-31 00:00:00
1985/86,78,1985-12-31 00:00:00
1985/86,90,1985-12-31 00:00:00
1985/86,57,1985-12-31 00:00:00
1985/86,11,1985-12-31 00:00:00
1985/86,2,1985-12-31 00:00:00
1985/86,8,1985-12-31 00:00:00
1985/86,124,1985-12-31 00:00:00
1985/86,119,1985-12-31 00:00:00
1985/86,59,1985-12-31 00:00:00
